"","wb"
"1251",5.45384838446831
"1252",5.21864577588275
"1253",5.68914498445045
"1254",4.03956960000898
"1255",4.16074038571045
"1256",4.65999303200051
"1257",4.83251742077447
"1258",4.32601648647123
"1259",5.09283005559309
"1260",5.02237139239007
"1261",4.04231830912212
"1262",4.51345295139864
"1263",4.3770703085088
"1264",5.18883664341407
"1265",4.86794679041686
"1266",5.76439671201877
"1267",4.92490631597496
"1268",3.79809734768618
"1269",4.7950525460941
"1270",3.7102813872135
"1271",5.89522243173869
"1272",5.54188146429659
"1273",4.80186439016472
"1274",4.88514868721528
"1275",5.14148354472884
"1276",5.20911369559451
"1277",4.4585680183046
"1278",4.25676003154421
"1279",4.86247143328315
"1280",5.54800952392196
"1281",4.37070819751596
"1282",5.15016804286586
"1283",3.96111965290685
"1284",5.55256492683268
"1285",5.28397999821151
"1286",5.81532654087464
"1287",3.84332058563937
"1288",3.71445675105275
"1289",3.34881573508174
"1290",4.31961330303939
"1291",4.69051022949357
"1292",5.55947385284451
"1293",4.1901797651292
"1294",4.55893289758982
"1295",4.45329998281833
"1296",4.39034077756678
"1297",4.49037824487791
"1298",4.02191095695981
"1299",5.62315436969358
"1300",4.89743686598861
"1301",5.24670839332525
"1302",2.60584685359574
"1303",5.33903616122912
"1304",4.1610842069193
"1305",4.80102422954725
"1306",3.74288128107844
"1307",4.56955352009495
"1308",4.26374601755978
"1309",4.84959413385052
"1310",4.75670539026975
"1311",5.16329164107814
"1312",3.12132761452183
"1313",4.5540133385213
"1314",5.28188023817579
"1315",4.55110095079833
"1316",5.45229367183142
"1317",4.91047659926742
"1318",5.49015901535258
"1319",5.44685426902839
"1320",4.84011912472776
"1321",4.53448104950112
"1322",4.94982267100341
"1323",3.98417302295979
"1324",5.05992342700229
"1325",5.0856059721936
"1326",3.87788857641578
"1327",4.84459031385642
"1328",5.32038015741499
"1329",4.71531238165019
"1330",5.61767871196609
"1331",3.67637275079378
"1332",4.89365614664146
"1333",4.94234200162759
"1334",5.35720202922152
"1335",5.23769236499105
"1336",4.38023563275984
"1337",3.19677133165427
"1338",4.90727444497487
"1339",4.42807304514348
"1340",4.35186749000389
"1341",4.51828818742789
"1342",5.31447568831526
"1343",4.81001034102137
"1344",5.35464629631522
"1345",4.1104852568054
"1346",4.93156071374559
"1347",5.033189542127
"1348",3.83316815390691
"1349",5.41547829723807
"1350",4.8574092790688
"1351",4.86206509895655
"1352",5.0988799696425
"1353",4.6446044934968
"1354",3.6336188811593
"1355",4.59117602435394
"1356",4.30077676248407
"1357",4.65004300565797
"1358",5.22179396330389
"1359",4.72927080705908
"1360",5.24409100825028
"1361",4.93342172513315
"1362",4.44143163919136
"1363",4.45726600279888
"1364",5.44512402755252
"1365",4.51609728511324
"1366",4.82080613136651
"1367",5.30456406602202
"1368",4.98452826091196
"1369",3.3774886882593
"1370",5.37598872654926
"1371",4.817707675528
"1372",4.81395150520691
"1373",6.09698914815138
"1374",5.9821216881824
"1375",4.49354792735401
"1376",4.99775586355566
"1377",5.73764644994033
"1378",4.72097691377768
"1379",2.30602816777645
"1380",5.14268517835432
"1381",4.34932131778531
"1382",5.01948444317224
"1383",5.48106742104076
"1384",5.20462251559781
"1385",4.39894216459647
"1386",4.65953835804424
"1387",5.65612548725366
"1388",4.76992449904949
"1389",5.52223642949211
"1390",4.43397707451599
"1391",4.36860754660132
"1392",3.79467321939531
"1393",6.08037646128183
"1394",5.1073092662027
"1395",4.82926116294431
"1396",4.02683446140811
"1397",5.10051318763171
"1398",4.92026035074732
"1399",4.55929256725544
"1400",3.23908332963518
"1401",4.91406148636986
"1402",4.16042069106066
"1403",4.20564034847221
"1404",4.88329973927392
"1405",4.70140083595771
"1406",4.6655502320015
"1407",3.44524486640414
"1408",5.07263115191926
"1409",4.63279435419695
"1410",4.12763316433089
"1411",4.76277706358468
"1412",4.67265334501727
"1413",4.84780363506451
"1414",5.03701330378899
"1415",4.89917218649883
"1416",4.20111202381886
"1417",4.51959807158016
"1418",4.0907477563724
"1419",5.11384961633433
"1420",5.17083085094379
"1421",3.69671690080219
"1422",3.42173486663488
"1423",4.29849134027449
"1424",5.03717084168435
"1425",3.65673350586265
"1426",5.39650807548607
"1427",3.89808697874943
"1428",5.40990359762007
"1429",4.2043632601616
"1430",4.28114851278068
"1431",5.40685884172152
"1432",4.58963130628253
"1433",4.67036434661177
"1434",4.12635506139778
"1435",5.44510128311841
"1436",4.81291876193827
"1437",4.91242050588266
"1438",4.73608042187479
"1439",5.35093749145444
"1440",5.28489472858674
"1441",5.32813635424077
"1442",5.47157093919315
"1443",5.61958590068967
"1444",4.15074648738079
"1445",4.5429708641994
"1446",4.55236053519029
"1447",4.56379734284819
"1448",4.95751328741706
"1449",4.65503417190735
"1450",4.62997876746879
"1451",5.15338564682836
"1452",3.64181341225452
"1453",3.50946952903394
"1454",4.45218377539897
"1455",3.59088657365211
"1456",4.22286653852079
"1457",5.21833940703081
"1458",5.35375799713905
"1459",4.9217721150125
"1460",5.54655383988862
"1461",5.08618626809214
"1462",5.08856358546561
"1463",4.37763661447009
"1464",4.81229035120881
"1465",4.41341031195788
"1466",4.76269844463192
"1467",5.48434845914665
"1468",3.34659783870925
"1469",5.05747223053365
"1470",4.79120109912104
"1471",5.58428994724668
"1472",5.17654799778571
"1473",3.20550581553932
"1474",5.67148058985322
"1475",4.90517733503498
"1476",4.61568502559778
"1477",4.9667350270976
"1478",5.12326230692068
"1479",4.53693157899779
"1480",4.45560543194416
"1481",4.024727010246
"1482",4.67367554437197
"1483",5.92751811143715
"1484",4.06984481202238
"1485",4.84761262469059
"1486",5.61122131152907
"1487",4.32630322144714
"1488",5.73046370322131
"1489",5.33571283266881
"1490",5.17021374557062
"1491",5.09839019778509
"1492",5.51385177219229
"1493",4.40661166973344
"1494",5.00271188745972
"1495",4.41347298308797
"1496",4.35721406557672
"1497",2.50676740648718
"1498",4.38981072940978
"1499",5.16592123997524
"1500",4.29410152291062
"1501",4.83337547075022
"1502",4.94941346933315
"1503",4.42364548244431
"1504",5.13457868054327
"1505",4.61564955685938
"1506",5.25388923839341
"1507",3.46487186663776
"1508",3.99445468968369
"1509",5.04969737138462
"1510",3.6314517204881
"1511",4.35507277883871
"1512",4.92087905861845
"1513",4.91451786517149
"1514",4.53953059383572
"1515",5.56500097292247
"1516",4.54235697394122
"1517",4.96295382880069
"1518",4.60930241431195
"1519",5.24550810964967
"1520",4.82072406628319
"1521",5.31065026768795
"1522",3.9351925667988
"1523",5.22216210261136
"1524",4.60961313851751
"1525",4.74702409561075
"1526",5.09296505019567
"1527",5.57262120607694
"1528",5.71696490515861
"1529",4.90005649641524
"1530",4.45481950281046
"1531",5.31617152770306
"1532",3.38749564135696
"1533",4.82273108530748
"1534",4.44217544938752
"1535",4.66236029822368
"1536",4.7288195807323
"1537",5.76107577567702
"1538",6.15935353217036
"1539",5.60154619827554
"1540",3.98590837328651
"1541",4.41906336630076
"1542",5.20690871383041
"1543",4.58911657395015
"1544",4.62510989335342
"1545",4.20623286389715
"1546",4.42913367269331
"1547",4.46439543535434
"1548",3.57808465126837
"1549",4.90456175785256
"1550",4.49096504924926
"1551",4.4269639607334
"1552",5.42315199764544
"1553",4.3829999894933
"1554",5.22991011599195
"1555",5.89492099263654
"1556",5.20560285502181
"1557",4.52556646973563
"1558",5.13664903669331
"1559",5.13153119718091
"1560",5.17826039334561
"1561",3.52273097155454
"1562",4.75552804116989
"1563",5.556809837223
"1564",4.3759892479736
"1565",4.78325158889686
"1566",4.98191645190261
"1567",4.09229140447304
"1568",5.48507273337736
"1569",4.7546544769709
"1570",4.43055208224512
"1571",5.47602966548463
"1572",4.11105790340496
"1573",4.2836314633368
"1574",5.26223805065016
"1575",4.02870527556968
"1576",4.17487210736437
"1577",3.94456181242894
"1578",4.72265639089265
"1579",4.37828378254691
"1580",5.77106558607093
"1581",5.01918942860091
"1582",3.51212714863163
"1583",5.12150846099623
"1584",5.4453375953278
"1585",3.58594416538999
"1586",4.25935012751794
"1587",5.00045030487196
"1588",5.12917880686867
"1589",4.97964648435448
"1590",4.46970418521989
"1591",4.54667728584986
"1592",4.79031682386483
"1593",5.22350376185015
"1594",4.49879736717404
"1595",5.28819790631614
"1596",5.82454756771991
"1597",5.66933317775783
"1598",4.95344483026889
"1599",4.20857312791182
"1600",5.23305443943937
"1601",5.15020860170143
"1602",4.76591162354806
"1603",4.94514391271831
"1604",5.42107803725446
"1605",4.51892761923413
"1606",3.62800143740488
"1607",4.74736931938462
"1608",3.3707918853776
"1609",4.46596155679392
"1610",4.78791280202276
"1611",4.69751830784121
"1612",5.78734390276398
"1613",5.48568270193588
"1614",5.00942919677527
"1615",3.91760672709316
"1616",4.22186115760667
"1617",5.42952883531743
"1618",4.97461673073292
"1619",5.08658505424453
"1620",4.6924791047809
"1621",5.58348752532951
"1622",4.86121709111158
"1623",5.33984532124503
"1624",5.12937003484159
"1625",4.09946941818756
"1626",4.15468156121164
"1627",5.33703183219977
"1628",4.10616253739956
"1629",3.83662768167282
"1630",4.2800237036414
"1631",3.68817708115411
"1632",4.9823332562494
"1633",4.92639265562314
"1634",4.92436474854641
"1635",5.15799447223237
"1636",5.83988067340872
"1637",4.85602470369228
"1638",5.23568137969313
"1639",4.97754636247372
"1640",4.66847257391531
"1641",3.9232677494264
"1642",4.77282326276297
"1643",3.53679726754875
"1644",4.82302629863647
"1645",4.79013716455316
"1646",5.45082085448109
"1647",4.61596451055628
"1648",5.43163476655436
"1649",4.59281774107442
"1650",5.04045704128334
"1651",4.42407528810668
"1652",4.57109952878254
"1653",4.89757096963159
"1654",4.55717419712218
"1655",5.93582005806236
"1656",5.34301709207391
"1657",4.16296847114251
"1658",4.55602460256299
"1659",5.3546436994273
"1660",4.76453858865816
"1661",3.29276818997347
"1662",4.72740133953406
"1663",4.66984315788096
"1664",4.52844561858524
"1665",5.8882736045722
"1666",4.77613877044468
"1667",4.97539849127336
"1668",5.43952459741885
"1669",4.44130108398263
"1670",4.70926205863573
"1671",4.06899214061584
"1672",4.63215971014136
"1673",3.2801579469915
"1674",4.15862835124238
"1675",5.30932836710262
"1676",5.09646500362266
"1677",4.39780485588844
"1678",4.28857218727341
"1679",4.47489728457238
"1680",4.9353951784781
"1681",4.90708804661204
"1682",4.63601832395753
"1683",5.28676642428285
"1684",5.36143248782054
"1685",4.35992935990952
"1686",4.96080940333839
"1687",4.7861180743654
"1688",4.24036678149672
"1689",4.46370699142233
"1690",5.03457478317704
"1691",4.03834086797289
"1692",3.87693216338327
"1693",5.24699328020503
"1694",4.34848493943917
"1695",4.86914413335059
"1696",5.18941583196873
"1697",4.21391208057135
"1698",4.1035852968081
"1699",4.46426300303782
"1700",4.40229712955607
"1701",3.81278280472409
"1702",3.6990216669021
"1703",3.97270524312714
"1704",4.5463209191215
"1705",4.66749893092494
"1706",5.18589127600764
"1707",5.41737293239492
"1708",3.80521483519601
"1709",4.00646320472585
"1710",5.22274661181991
"1711",4.99988630258461
"1712",4.96225375602456
"1713",3.93435578280595
"1714",4.51213826574585
"1715",5.19343996427487
"1716",4.7706386686954
"1717",4.06254431822522
"1718",5.15131631901803
"1719",5.51155808452626
"1720",4.60881114495833
"1721",3.79948974026861
"1722",5.50221658462207
"1723",5.40013592457003
"1724",5.19718635720122
"1725",4.70057400186339
"1726",5.44208233477872
"1727",4.37492774311941
"1728",4.15454559304001
"1729",4.25968005531253
"1730",3.96925239727669
"1731",5.09036284482954
"1732",5.17518008007795
"1733",4.26698376601001
"1734",5.01633088432268
"1735",4.24963686617618
"1736",3.96022085009983
"1737",5.10700450845958
"1738",4.44201524699565
"1739",4.59092832464595
"1740",5.22993838308343
"1741",5.17389987295137
"1742",4.23449043783351
"1743",4.39812858511077
"1744",4.68928177201559
"1745",4.84271417717161
"1746",4.05883740008979
"1747",5.05753658491459
"1748",5.30201571978787
"1749",4.53055902939973
"1750",5.40997390081075
"1751",4.71019630089674
"1752",3.69456311769277
"1753",5.09559677559247
"1754",4.61622512637108
"1755",4.64920229795018
"1756",4.38937748619811
"1757",5.16964410464662
"1758",3.35403667157078
"1759",4.61658030036
"1760",3.7211818925092
"1761",5.2012603454868
"1762",3.66464487683115
"1763",4.91257089832641
"1764",4.74474448298685
"1765",3.72055551767806
"1766",5.34719629573197
"1767",5.49054774918634
"1768",5.25092615426893
"1769",5.72945925583874
"1770",4.29761240156953
"1771",4.36346605089806
"1772",4.69693916522717
"1773",4.90816922591162
"1774",5.07662783570158
"1775",4.40018980200375
"1776",5.09928477996943
"1777",3.76614996845652
"1778",5.55436333580538
"1779",3.80147768262589
"1780",3.90912686603855
"1781",5.04338477235603
"1782",5.67103048780238
"1783",4.93375348511867
"1784",5.14648016635991
"1785",4.52114343580488
"1786",4.9892841409515
"1787",5.12581460964769
"1788",5.75674434262848
"1789",4.37843462445842
"1790",4.67963471215146
"1791",4.80592026617552
"1792",3.68026962959519
"1793",3.9706275134637
"1794",5.05808763636121
"1795",5.62041558305096
"1796",4.46236937202983
"1797",4.7195912293967
"1798",5.37451861935877
"1799",5.38349606967832
"1800",5.53958971314161
"1801",4.73295878183048
"1802",5.12261105346186
"1803",3.27598945877606
"1804",3.69961208334146
"1805",4.4884178789792
"1806",4.69626678509038
"1807",4.81381034885687
"1808",4.64509008472195
"1809",3.82269830149815
"1810",4.84104020175745
"1811",3.82282346254324
"1812",4.78376849853308
"1813",4.98332682094297
"1814",5.0604535032655
"1815",5.00660615261984
"1816",4.39130484947713
"1817",4.55617381557728
"1818",4.51704551209765
"1819",3.94297341532195
"1820",2.69765532184792
"1821",4.23869129766934
"1822",5.38818363763731
"1823",5.29587372521278
"1824",5.50853336089513
"1825",4.47449619811662
"1826",3.60412238607698
"1827",4.36828222318919
"1828",3.50762012217498
"1829",5.52928687233817
"1830",5.35501116232231
"1831",4.49415534868594
"1832",4.16053344423915
"1833",4.71834504657337
"1834",3.29818064520153
"1835",3.84548965164013
"1836",4.6559923582849
"1837",5.04003907770465
"1838",5.33124291786813
"1839",5.31585727933727
"1840",4.28357233422534
"1841",3.66063673431833
"1842",5.51146315060741
"1843",5.2373699288662
"1844",4.65874693760985
"1845",4.72161490341435
"1846",5.84728528716584
"1847",5.33819160183975
"1848",5.41748956904299
"1849",5.31429551490829
"1850",3.96097403421097
"1851",4.79207547481369
"1852",4.86010983180904
"1853",4.37455048962707
"1854",4.604227614223
"1855",5.32811722355824
"1856",4.95376681850447
"1857",4.80910348482384
"1858",4.28026547661911
"1859",4.03378653342474
"1860",4.90022195502406
"1861",3.67545471953509
"1862",5.09891734250848
"1863",5.17551674183794
"1864",4.07215473962533
"1865",4.99862717840309
"1866",4.28517798641177
"1867",5.66464624393492
"1868",4.40777966757363
"1869",4.64912495416939
"1870",4.22576855889764
"1871",5.56067097492689
"1872",2.5419782282904
"1873",5.72461302774351
"1874",5.48192616198233
"1875",5.2958044590024
"1876",5.21603724671563
"1877",4.26857022162929
"1878",5.27134939178008
"1879",4.99442167787885
"1880",5.39930226474788
"1881",5.56108685927823
"1882",5.22952324635969
"1883",5.32567392354136
"1884",4.47551467861052
"1885",4.09094986050364
"1886",5.28819012663125
"1887",5.19633435424467
"1888",5.42019722164432
"1889",5.29741307706654
"1890",4.80454343223417
"1891",5.41305311303887
"1892",4.74344362780135
"1893",3.88651796714934
"1894",4.1118841309906
"1895",3.66298869516476
"1896",4.92180151160605
"1897",5.14306249268442
"1898",4.4628137732832
"1899",5.38488421749857
"1900",4.43239248761364
"1901",3.90730095713024
"1902",4.65524895043028
"1903",5.29170796302521
"1904",5.04173280265136
"1905",4.00059032627692
"1906",5.00460046169197
"1907",4.14694180926918
"1908",4.76850823714537
"1909",4.48660362480193
"1910",4.74812712392629
"1911",4.8598180397535
"1912",4.48451632243721
"1913",5.26101789299686
"1914",5.40175657654437
"1915",5.36021429059639
"1916",4.39758690827918
"1917",3.38669481530194
"1918",5.47607447377325
"1919",5.24530226239926
"1920",4.25972408732799
"1921",4.20791275367955
"1922",5.62284748188658
"1923",4.72446318435138
"1924",4.56976709603332
"1925",4.69692128793544
"1926",4.44730470413628
"1927",5.30381245873272
"1928",4.54482354614749
"1929",4.43130421040506
"1930",4.71882304450762
"1931",4.64442542672531
"1932",5.23483903743075
"1933",5.04311773507583
"1934",4.79117231359398
"1935",4.91696271254587
"1936",5.2399121732618
"1937",5.22939109925147
"1938",5.41534828524468
"1939",4.571387464117
"1940",5.04743664187796
"1941",4.86024285495698
"1942",4.44051800443347
"1943",5.231862852423
"1944",4.31334264507311
"1945",5.23629406862652
"1946",4.17084685056184
"1947",4.78083076581544
"1948",4.32769581827371
"1949",5.24804735586956
"1950",3.72845549549764
"1951",4.82405691010887
"1952",5.30640169736832
"1953",5.48040924221581
"1954",5.34195471266836
"1955",3.47209723273173
"1956",5.29387312856283
"1957",5.00957006589328
"1958",4.87790079017727
"1959",4.50694371541335
"1960",4.84030490755351
"1961",5.1829351085429
"1962",4.34151181942943
"1963",5.33284099072197
"1964",4.97061346121351
"1965",3.07198647049713
"1966",4.52939359759968
"1967",5.29496216019106
"1968",5.23813115892566
"1969",4.06507347245626
"1970",4.70273679098119
"1971",5.46489998810688
"1972",3.30233099373901
"1973",5.32873091717676
"1974",5.20069901177781
"1975",5.01006441266861
"1976",5.13214546818382
"1977",4.14740838169657
"1978",3.94775738520109
"1979",4.9167453801003
"1980",5.06467997648464
"1981",4.10383135293458
"1982",5.11938343061116
"1983",5.20068231427677
"1984",4.68282935725262
"1985",5.32616002294913
"1986",4.55867657866875
"1987",5.1408202591389
"1988",5.06038447046636
"1989",3.8318932212452
"1990",5.04907502370092
"1991",5.47022441103313
"1992",5.11557149686453
"1993",5.51945352602865
"1994",4.3752887631492
"1995",4.98096994915358
"1996",4.84271577025575
"1997",5.011726868514
"1998",5.16525837963767
"1999",5.01482867624753
"2000",4.44488143499435
"2001",3.69976167475341
"2002",5.09574397008939
"2003",4.52899290704147
"2004",4.43754613334653
"2005",4.83092120209728
"2006",5.50803185436722
"2007",4.5205020668666
"2008",4.01492061068862
"2009",4.58175818065461
"2010",3.90944479016383
"2011",4.37397452739849
"2012",4.70301734250855
"2013",3.32088077896284
"2014",4.58209379426945
"2015",4.43553923481387
"2016",4.14055688054792
"2017",3.8408906203365
"2018",4.73063150125455
"2019",3.25432733213116
"2020",4.38134206588508
"2021",4.74552160787127
"2022",4.49490265451718
"2023",4.8839321587781
"2024",4.95266348753038
"2025",4.24782079107025
"2026",4.523548349214
"2027",4.8463773399782
"2028",4.53944414720854
"2029",3.91754117220901
"2030",5.57658008327805
"2031",4.23300054279913
"2032",4.86106403148908
"2033",5.07235277696138
"2034",5.67368156006195
"2035",4.81752153791553
"2036",4.98304537852751
"2037",4.62554233816478
"2038",4.44625907360973
"2039",5.0549365351583
"2040",4.3092327917196
"2041",5.61065322391888
"2042",3.38985098330514
"2043",5.26269015762103
"2044",4.68896527026256
"2045",5.32521105142773
"2046",2.83982535610724
"2047",5.22581329471223
"2048",3.97747711497656
"2049",5.12153264422143
"2050",5.0536595505558
"2051",5.62598548437578
"2052",5.20560927319799
"2053",4.25583097785953
"2054",2.83688977484766
"2055",3.43154527081375
"2056",4.31161507162113
"2057",5.42612028779727
"2058",5.55883202627452
"2059",5.26443946699231
"2060",4.4730644558559
"2061",5.03596303945483
"2062",5.42861520175718
"2063",5.69521304906431
"2064",5.03601437696655
"2065",5.32199179995383
"2066",4.72060645771462
"2067",4.63213645757015
"2068",3.33022104407278
"2069",3.91526336556125
"2070",4.12714776258894
"2071",4.78538404722325
"2072",4.15143378104326
"2073",5.31917234939992
"2074",5.17346636865054
"2075",4.65349478531069
"2076",5.06040589503665
"2077",3.51299934562348
"2078",3.88432342745265
"2079",4.19079350412996
"2080",5.55863037709513
"2081",5.60479767113614
"2082",5.64426742964446
"2083",5.14439575467383
"2084",4.62881955599476
"2085",4.46049123925722
"2086",4.41513546677661
"2087",5.31006981771313
"2088",4.25365593814273
"2089",5.37051934331417
"2090",5.24264968803818
"2091",4.56427957624027
"2092",4.93643182880228
"2093",5.45890054082043
"2094",4.52828627341196
"2095",4.78592519890063
"2096",4.01454733358163
"2097",4.20584091904025
"2098",5.40032326960659
"2099",5.01493219448931
"2100",5.34527001008214
"2101",4.82425930353957
"2102",4.67532424824818
"2103",5.11984085548558
"2104",5.62240977628577
"2105",5.16827153200436
"2106",4.87247474110018
"2107",4.30086668448719
"2108",5.0511073865184
"2109",4.45299140814333
"2110",4.32176561906949
"2111",4.23765895890746
"2112",5.43859254781187
"2113",5.07810340853824
"2114",5.48012412396974
"2115",4.94033980144699
"2116",5.55194216084444
"2117",5.05805007653121
"2118",4.92071099770384
"2119",5.16980585382837
"2120",5.61680297336073
"2121",4.74538384771078
"2122",5.18248500799301
"2123",5.21613431373223
"2124",4.94558916791104
"2125",4.54953928057534
"2126",4.33128448675618
"2127",5.01835444985432
"2128",5.26669012095568
"2129",2.93594296884255
"2130",5.26386367507824
"2131",5.23833494013364
"2132",5.63097859540401
"2133",5.42068987589209
"2134",5.31930968126606
"2135",3.12218912797396
"2136",4.46604846974448
"2137",4.33871188673843
"2138",5.13474656838529
"2139",5.47068233546978
"2140",4.69731507474106
"2141",4.79624852963889
"2142",5.59276062801448
"2143",4.46746393373193
"2144",4.57164160230083
"2145",4.74543965771504
"2146",5.25577971840825
"2147",3.7977308826275
"2148",3.90136651634693
"2149",4.97317980495139
"2150",3.53284608779271
"2151",4.30781265819804
"2152",5.32936673338641
"2153",4.28333497431609
"2154",5.40707813810481
"2155",5.56496648053266
"2156",5.20262208777161
"2157",4.87513070485771
"2158",4.92752003510725
"2159",4.19789703644585
"2160",4.6585628440212
"2161",4.70710185165326
"2162",4.46529126606958
"2163",5.71023427586052
"2164",4.33641818789729
"2165",4.57574112209946
"2166",4.98940034748932
"2167",5.43747874053618
"2168",4.79135930371465
"2169",5.28029504224227
"2170",3.74655160914189
"2171",3.91662950792153
"2172",4.88331100778281
"2173",4.79342987327428
"2174",5.12294407775909
"2175",5.21764670091767
"2176",5.62288695353007
"2177",5.35956516647357
"2178",4.19914589981238
"2179",4.51129848438147
"2180",3.95430010296218
"2181",4.51131199013417
"2182",4.88111167685194
"2183",4.61219229817423
"2184",2.68013147734576
"2185",3.56603172724287
"2186",3.77891159091964
"2187",5.36988601309401
"2188",4.58101545046511
"2189",5.53875022867205
"2190",4.99363655774597
"2191",4.72719036252943
"2192",3.74908123366414
"2193",4.70119465241513
"2194",4.65352731112268
"2195",5.09010547027865
"2196",2.51479578520173
"2197",3.69120471406315
"2198",4.8693481011064
"2199",5.33477510794711
"2200",3.51080217121921
"2201",4.19352189126475
"2202",5.30988640374732
"2203",5.2670122536316
"2204",5.64517481889271
"2205",4.56507540229093
"2206",4.97523632710242
"2207",5.37563056505017
"2208",4.87917137045782
"2209",5.43423966231742
"2210",5.95300605286981
"2211",4.93220070720471
"2212",5.15855415870783
"2213",5.25776615420537
"2214",3.88222569682316
"2215",4.894629664993
"2216",5.27734101128843
"2217",5.18681848723542
"2218",5.21998201444816
"2219",3.49631057589271
"2220",4.82125977001306
"2221",4.91998282462985
"2222",4.45332802960705
"2223",5.47961085527861
"2224",5.66697007545144
"2225",4.69104659868327
"2226",4.78369370994901
"2227",4.55481267551615
"2228",4.25597839862258
"2229",4.88172521140185
"2230",5.19352910085606
"2231",4.43725446654445
"2232",5.28182331358612
"2233",5.4612182295813
"2234",4.19841881479296
"2235",3.7023860422569
"2236",4.90584064734719
"2237",5.59312252585675
"2238",5.01041353932038
"2239",6.44396537245951
"2240",3.91908308851519
"2241",3.89601783621326
"2242",5.22226633744236
"2243",4.74304080155365
"2244",2.36789388262834
"2245",4.45940042384321
"2246",4.2265407633244
"2247",4.49135571749327
"2248",3.26652340557465
"2249",5.00629244322865
"2250",4.7327785096548
"2251",5.19053412125702
"2252",3.74016631348859
"2253",5.45098518805018
"2254",4.59803504156687
"2255",5.2385258458855
"2256",4.84568487988661
"2257",4.29256560007539
"2258",5.03267276053889
"2259",4.53967205375107
"2260",5.09206955037776
"2261",5.14845979999494
"2262",5.34324268900903
"2263",5.2614071593603
"2264",4.85182658226338
"2265",4.92810081065404
"2266",3.60826421977919
"2267",4.32413120113542
"2268",4.37144386884924
"2269",5.96516989598972
"2270",5.22487480355438
"2271",4.5480087987127
"2272",4.49124747303489
"2273",5.53296837833799
"2274",4.98429685742424
"2275",4.50591231039272
"2276",5.33101578684403
"2277",4.90221059085017
"2278",4.217824036309
"2279",4.02897358512479
"2280",4.70635240082743
"2281",4.47210706031133
"2282",5.1657273133444
"2283",4.89016150004407
"2284",5.25229900960486
"2285",5.17240761901975
"2286",3.00844373267783
"2287",5.46990266169271
"2288",4.24998366502173
"2289",4.62539823191744
"2290",5.67982497226313
"2291",4.66751375176176
"2292",3.56193688899528
"2293",4.74327348931728
"2294",4.4017057171665
"2295",4.06170467265821
"2296",3.15292194358817
"2297",3.99675448363031
"2298",5.33307321302462
"2299",2.61695987784575
"2300",4.23967716392358
"2301",5.52805045470252
"2302",3.14803636777503
"2303",5.03705884404642
"2304",5.37883146379624
"2305",5.21378478916313
"2306",3.77218318882677
"2307",5.27927107465133
"2308",4.85280107787239
"2309",2.85872735484407
"2310",4.63715692622721
"2311",5.09944097796419
"2312",5.05702377516617
"2313",4.73136376650824
"2314",3.6040940085164
"2315",4.28763935756066
"2316",4.78787452388232
"2317",5.32819817566985
"2318",5.16205868112514
"2319",4.31044158708951
"2320",5.17710136210549
"2321",4.27061522449619
"2322",4.50690961844185
"2323",4.48573429512084
"2324",5.31229790098404
"2325",5.20922940798715
"2326",4.14693320961253
"2327",4.94276516701136
"2328",3.79422186670304
"2329",2.94269776089646
"2330",5.3167590965554
"2331",4.3169127209193
"2332",4.18970748570756
"2333",4.74905676696161
"2334",3.68518045806709
"2335",5.52879486240208
"2336",5.05475054608848
"2337",4.23524678783499
"2338",4.95824273684843
"2339",4.87245237780939
"2340",4.56343863864402
"2341",3.61438648613311
"2342",4.44887171024269
"2343",5.0507140938188
"2344",3.61455509676669
"2345",4.88837172348362
"2346",4.55811511108735
"2347",5.00032664077388
"2348",4.99054970125122
"2349",4.84149919517372
"2350",4.903836627249
"2351",5.34876325890176
"2352",5.58292902002738
"2353",5.36636194331799
"2354",5.74480592970412
"2355",4.70029393607115
"2356",3.85166277499238
"2357",4.09116847569898
"2358",3.8269443452204
"2359",4.59028123856321
"2360",5.10276154209804
"2361",4.36280776964269
"2362",5.30145512443462
"2363",4.5020044882099
"2364",5.5325014957914
"2365",4.64285015214226
"2366",4.76626877080103
"2367",5.41683271840784
"2368",5.25777677551674
"2369",2.0957121796822
"2370",4.08286091273525
"2371",5.0692827615121
"2372",6.19128645901887
"2373",4.7822896859927
"2374",4.92456554689992
"2375",4.92548739881008
"2376",5.22248583788899
"2377",4.94700238033076
"2378",4.0376313615822
"2379",4.77480086521224
"2380",3.51735428917652
"2381",5.04716736473048
"2382",4.67400530210761
"2383",5.55255214548821
"2384",4.57031009045312
"2385",4.34090894692029
"2386",4.24440184283826
"2387",5.94476547563425
"2388",3.61584215163405
"2389",5.45584401745212
"2390",3.46936263288826
"2391",5.14318084494322
"2392",5.27546797497596
"2393",5.25068667818594
"2394",4.79973478363784
"2395",4.73035601576553
"2396",5.0929955038321
"2397",4.74504760698758
"2398",5.7205015495598
"2399",3.84055432495991
"2400",4.89460525034096
"2401",5.16363099937031
"2402",6.02925292783004
"2403",5.35352397528507
"2404",4.51045620132999
"2405",4.64300926476399
"2406",4.36611498837603
"2407",3.3109466603325
"2408",5.16056394182077
"2409",4.95225727865515
"2410",3.91497180205274
"2411",4.71011467344685
"2412",4.43811121872649
"2413",5.03133249561734
"2414",4.19864044617808
"2415",4.42501603437307
"2416",5.07477424705516
"2417",5.38140838519996
